瘞	瘞
瘡	瘡
瘧	瘧
瘺	瘻
瘻	瘻
療	療
癄	憔
癅	瘤
癆	癆
癇	癇
癉	癉
癒	愈
癘	癘
癟	癟
癡	癡
癢	癢
癤	癤
癥	症
癧	癧
癩	癩
癬	癬
癭	癭
癮	癮
癰	癰
癱	癱
癲	癲
發	發
皁	皁
皚	皚
皜	皓
皰	皰
皷	鼓
皸	皸
皺	皺
盃	杯
盇	盍
盌	碗
盜	盜
盞	盞
盡	盡
監	監
盤	盤
盧	盧
盪	蕩
眎	視
眡	視
眥	眥
眾	衆
睏	困
睜	睜
睞	睞
睠	眷
瞇	眯
瞖	翳
瞘	瞘
瞞	瞞
瞼	瞼
矁	瞅
矇	蒙
矙	瞰
矚	矚
矯	矯
矴	碇
砲	炮
硃	朱
硤	硤
硨	硨
硯	硯
硶	磣
碁	棋
碩	碩
碪	砧
碭	碭
碸	碸
確	確
碼	碼
磚	磚
磣	磣
磧	磧
磯	磯
磽	磽
礎	礎
礙	礙
礦	礦
礪	礪
礫	礫
礬	礬
礮	炮
礱	礱
祐	佑
祑	帙
祕	祕
祿	祿
禍	禍
禎	禎
禦	御
禩	祀
禪	禪
禮	禮
禰	禰
禱	禱
禿	禿
秈	秈
秌	秋
稅	稅
稈	稈
稜	棱
稟	稟
稭	秸
種	種
稱	稱
稺	稚
穀	谷
穅	糠
穉	稚
穌	穌
積	積
穎	穎
穡	穡
穢	穢
穨	頹
穩	穩
穫	獲
穭	穭
穽	阱
窓	窗
窩	窩
窪	窪
窮	窮
窯	窯
窰	窯
窶	窶
窺	窺
竄	竄
竅	竅
竇	竇
竈	竈
竊	竊
竚	佇
竝	並
竢	俟
竪	豎
競	競
筆	筆
筍	筍
筞	策
筦	管
筧	筧
筩	筒
筯	箸
筴	策
箇	個
箋	箋
箏	箏
箒	帚
箠	棰
節	節
範	範
築	築
篋	篋
篛	箬
篠	筱
篤	篤
篩	篩
篳	篳
篹	纂
簀	簀
簍	簍
簑	蓑
簒	篡
簞	簞
簡	簡
簣	簣
簫	簫
簮	簪
簷	檐
簽	籤
簾	簾
籃	籃
籌	籌
籐	藤
籜	籜
籟	籟
籠	籠
籢	奩
籤	籤
籥	鑰
籩	籩
籪	籪
籬	籬
籮	籮
籲	籲
粃	秕
粇	糠
粦	磷
粧	妝
粬	曲
粰	麩
粵	粵
粺	稗
糉	糉
糝	糝
糞	糞
糢	模
糧	糧
糰	團
糲	糲
糴	糴
糶	糶
糾	糾
紀	紀
紂	紂
約	約
紅	紅
紆	紆
紇	紇
紈	紈
紉	紉
紋	紋
納	納
紐	紐
紓	紓
純	純
紕	紕
紗	紗
紙	紙
級	級
紛	紛
紜	紜
紡	紡
紥	扎
紮	扎
細	細
紱	紱
紲	紲
紳	紳
紹	紹
紺	紺
紼	紼
紿	紿
絀	絀
終	終
絃	弦
組	組
絆	絆
絎	絎
絏	紲
結	結
絕	絕
絛	絛
絝	絝
絞	絞
絡	絡
絢	絢
給	給
絨	絨
統	統
絲	絲
絳	絳
絹	絹
綁	綁
綃	綃
綆	綆
綈	綈
綉	繡
綏	綏
綑	捆
經	經
綜	綜
綞	綞
綠	綠
綢	綢
綣	綣
綫	線
綬	綬
維	維
綰	綰
綱	綱
網	網
綳	繃
綴	綴
綵	彩
綸	綸
綹	綹
綺	綺
綻	綻
綽	綽
綾	綾
綿	綿
緄	緄
緇	緇
緊	緊
緋	緋
緍	緡
緐	繁
緒	緒
緔	鞝
緗	緗
緘	緘
緙	緙
線	線
緜	綿
緝	緝
緞	緞
締	締
緡	緡
緣	緣
緤	紲
緥	褓
緦	緦
編	編
緩	緩
緬	緬
緯	緯
緱	緱
緲	緲
練	練
緶	緶
緹	緹
